0.9,1.2,440
1.22,1.44,523.25
1.55,1.62,636.8
1.64,1.7,618.67
1.73,3.43,666.92
3.44,3.56,659.26
3.58,3.67,636.8
3.68,3.77,611.56
3.73,3.82,517.24
4.2,4.55,659.26
4.58,4.91,594.15
4.94,5.29,523.25
5.26,5.57,440
5.59,5.69,244.11
5.61,5.71,488.21
5.62,5.68,295.37
5.62,5.71,392
5.8,6.15,493.88
6.2,6.44,293.66
6.21,7.53,445.11
6.21,6.49,365.74
6.22,7.49,220
7.54,7.87,297.08
7.55,7.89,396.55
7.56,7.87,246.94
7.57,7.86,198.28
7.92,8.06,361.54
7.93,8.08,445.11
7.93,8.1,286.96
7.94,8.09,217.47
8.18,8.28,275.59
8.3,8.59,258.62
8.62,9.11,445.11
8.62,9.1,222.56
9.13,9.19,420.13
9.2,9.28,408.17
9.31,11.64,198.28
9.32,11.7,396.55
