1.01,1.16,258.62
1.36,1.44,329.63
1.45,1.93,318.4
2.05,2.25,318.4
2.37,2.65,325.84
2.72,3.22,258.62
3.33,3.53,349.23
3.36,3.47,230.4
3.36,3.5,290.29
3.97,4.13,493.88
4.13,4.61,517.24
4.7,4.79,493.88
4.81,5.3,517.24
5.45,5.52,499.62
5.54,6,517.24
6.02,6.38,499.62
6.35,6.48,420.13
6.41,6.65,341.25
6.77,6.84,337.33
6.84,7.15,345.22
7.47,7.58,396.55
7.58,8.08,434.95
8.15,8.27,345.22
8.21,9.33,466.16
8.32,8.52,349.23
9.56,9.9,345.22
9.94,10.01,329.63
10.02,10.11,316.57
10.16,10.35,261.63
10.46,11.1,261.63
