0.860	1.460	293.7
0.870	1.470	220.0
1.500	2.100	293.7
1.500	2.100	830.6
1.940	2.540	220.0
2.220	2.820	261.6
2.470	3.070	220.0
2.770	3.370	261.6
3.010	3.610	220.0
3.350	3.950	293.7
3.770	4.370	293.7
4.210	4.810	155.6
4.210	4.810	220.0
4.210	4.810	659.3
4.220	4.820	1108.7
5.120	5.720	246.9
5.130	5.730	155.6
5.720	6.320	293.7
5.720	6.320	1108.7
5.730	6.330	830.6
6.170	6.770	293.7
6.370	6.970	220.0
6.590	7.190	220.0
6.840	7.440	261.6
6.880	7.480	277.2
7.110	7.710	220.0
7.410	8.010	261.6
7.660	8.260	220.0
8.400	9.000	293.7
8.850	9.450	220.0
8.860	9.460	659.3
8.870	9.470	1108.7
9.170	9.770	277.2
