1.480	2.080	293.7
2.140	2.740	196.0
2.140	2.740	293.7
2.370	2.970	196.0
2.370	2.970	246.9
2.370	2.970	293.7
2.800	3.400	185.0
2.800	3.400	196.0
2.800	3.400	293.7
3.010	3.610	293.7
3.020	3.620	246.9
3.420	4.020	293.7
3.430	4.030	196.0
4.070	4.670	246.9
4.270	4.870	246.9
4.720	5.320	293.7
5.010	5.610	349.2
5.020	5.620	1046.5
5.370	5.970	220.0
5.700	6.300	220.0
6.250	6.850	196.0
6.270	6.870	293.7
6.660	7.260	196.0
7.300	7.900	293.7
7.560	8.160	293.7
7.960	8.560	196.0
7.960	8.560	246.9
7.960	8.560	293.7
8.200	8.800	293.7
8.590	9.190	196.0
8.650	9.250	293.7
9.240	9.840	185.0
9.460	10.060	246.9
9.470	10.070	293.7
9.870	10.470	196.0
9.870	10.470	293.7
10.530	11.130	220.0
10.560	11.160	440.0
11.170	11.770	246.9
