0.940	1.540	523.3
0.950	1.550	1046.5
1.200	1.800	587.3
1.200	1.800	1174.7
1.440	2.040	659.3
1.440	2.040	1318.5
1.820	2.420	784.0
1.820	2.420	1568.0
2.210	2.810	784.0
2.210	2.810	1568.0
2.810	3.410	880.0
3.050	3.650	784.0
3.410	4.010	659.3
3.410	4.010	1318.5
4.380	4.980	1174.7
4.620	5.220	659.3
4.630	5.230	1318.5
4.760	5.360	1318.5
5.010	5.610	1318.5
5.390	5.990	587.3
5.390	5.990	1174.7
5.780	6.380	523.3
6.200	6.800	1174.7
7.320	7.920	523.3
7.530	8.130	1174.7
7.760	8.360	659.3
7.760	8.360	1318.5
8.070	8.670	1318.5
8.080	8.680	784.0
8.080	8.680	1568.0
8.450	9.050	784.0
9.020	9.620	880.0
9.250	9.850	784.0
9.560	10.160	659.3
9.560	10.160	1318.5
9.920	10.520	1318.5
9.970	10.570	523.3
10.480	11.080	1174.7
10.740	11.340	659.3
10.750	11.350	1318.5
11.090	11.690	1318.5
11.490	12.090	1174.7
12.240	12.840	523.3
