0.400	1.000	261.6
0.430	1.030	1318.5
1.120	1.720	329.6
1.120	1.720	349.2
1.130	1.730	1318.5
1.490	2.090	246.9
1.630	2.230	392.0
2.090	2.690	261.6
2.100	2.700	1244.5
2.130	2.730	1318.5
2.420	3.020	261.6
2.920	3.520	493.9
3.340	3.940	220.0
3.350	3.950	261.6
3.890	4.490	261.6
4.230	4.830	392.0
4.240	4.840	1174.7
4.250	4.850	370.0
4.350	4.950	349.2
4.360	4.960	261.6
4.890	5.490	293.7
5.080	5.680	329.6
5.090	5.690	349.2
5.450	6.050	261.6
5.600	6.200	1244.5
6.040	6.640	1244.5
6.860	7.460	493.9
7.330	7.930	261.6
7.500	8.100	466.2
7.800	8.400	246.9
7.810	8.410	261.6
7.940	8.540	415.3
8.020	8.620	1318.5
8.140	8.740	392.0
8.250	8.850	261.6
8.480	9.080	293.7
8.790	9.390	293.7
8.970	9.570	329.6
8.980	9.580	261.6
9.280	9.880	261.6
9.790	10.390	293.7
9.960	10.560	329.6
9.970	10.570	261.6
9.980	10.580	349.2
