1.520	2.120	329.6
1.580	2.180	349.2
1.900	2.500	349.2
2.080	2.680	261.6
2.430	3.030	261.6
2.450	3.050	440.0
2.600	3.200	466.2
2.600	3.200	1174.7
2.950	3.550	587.3
2.950	3.550	1174.7
2.960	3.560	293.7
2.960	3.560	349.2
2.970	3.570	466.2
3.480	4.080	349.2
3.500	4.100	1396.9
4.570	5.170	1244.5
4.660	5.260	1318.5
4.970	5.570	440.0
4.970	5.570	493.9
5.490	6.090	622.3
5.500	6.100	261.6
5.630	6.230	293.7
5.630	6.230	349.2
5.640	6.240	466.2
5.640	6.240	1174.7
5.980	6.580	587.3
5.990	6.590	349.2
6.000	6.600	1174.7
6.160	6.760	415.3
6.170	6.770	1244.5
6.510	7.110	261.6
6.520	7.120	164.8
6.540	7.140	1318.5
7.190	7.790	261.6
7.520	8.120	261.6
7.520	8.120	329.6
8.300	8.900	329.6
8.300	8.900	349.2
8.300	8.900	659.3
8.300	8.900	987.8
8.300	8.900	1396.9
8.790	9.390	329.6
8.800	9.400	349.2
9.160	9.760	329.6
9.200	9.800	349.2
9.200	9.800	1046.5
9.200	9.800	1396.9
9.720	10.320	261.6
