1.75,1.83,398.85
1.86,2.26,429.95
2.25,2.46,460.81
2.26,2.37,573.91
2.27,2.4,297.08
2.28,2.35,345.22
2.55,2.65,403.48
2.65,2.8,429.95
3.03,3.13,288.62
3.05,3.15,230.4
3.06,3.18,345.22
3.29,3.39,410.53
3.42,3.78,434.95
3.8,3.88,347.22
3.81,4,466.16
3.82,3.9,293.66
4.1,4.17,401.16
4.18,4.34,429.95
4.58,4.7,345.22
4.6,4.68,452.89
4.6,4.7,286.96
4.6,4.69,230.4
4.86,4.97,405.82
4.98,5.33,434.95
5.34,5.41,357.39
5.35,5.44,227.76
5.37,5.46,293.66
5.37,5.53,460.81
5.64,5.7,401.16
5.75,6.1,434.95
5.98,6.1,341.25
6.11,6.23,293.66
6.12,6.2,353.29
6.14,6.33,466.16
6.4,6.55,401.16
6.57,6.85,434.95
6.89,7.02,286.96
6.89,7.12,466.16
6.89,6.97,345.22
7.02,7.14,345.22
7.04,7.12,291.97
7.16,7.23,396.55
7.24,7.41,440
7.64,7.71,227.76
7.66,7.74,455.52
7.66,7.78,290.29
7.66,7.74,341.25
7.89,8.29,392
8.29,8.39,255.65
8.3,8.37,434.95
8.31,8.37,345.22
8.45,8.63,466.16
8.68,8.9,403.48
9.1,9.21,285.3
9.13,9.22,227.76
9.14,9.24,341.25
9.14,9.23,455.52
9.44,9.82,401.16
9.84,9.97,255.65
9.85,9.96,429.95
9.85,9.95,341.25
9.98,10.16,466.16
10.21,10.4,405.82
10.59,10.72,227.76
10.6,10.74,286.96
10.61,10.72,341.25
10.62,10.72,455.52
10.96,11.03,396.55
11.05,11.45,434.95
11.46,11.56,286.96
11.47,11.68,466.16
11.73,11.89,517.24
11.89,12.05,425.01
