0.94039,1.19,524.99
1.219,1.3409,590.73
1.4454,1.7995,657.47
1.8518,2.1188,786.62
2.2349,2.798,786.58
2.8212,3.0418,885.99
3.065,3.3959,785.42
3.4366,3.8255,657.05
3.8487,4.3828,526.24
4.4002,4.615,592.29
4.6556,4.9342,657.71
5.0271,5.3638,657.4
5.4102,5.7817,590.86
5.7934,6.1881,526.47
6.2055,7.3201,591.74
7.3433,7.5291,526.48
7.5523,7.738,592.61
7.7787,8.0921,657.85
8.1038,8.3998,785.34
8.4695,9.0151,785.46
9.021,9.2415,883.94
9.2706,9.526,785.03
9.5898,9.9672,657.02
9.9846,10.472,526.15
10.495,10.739,592.09
10.774,11.105,658.04
11.14,11.447,657.53
11.494,12.243,591.68
12.26,13.317,526.51
